i	requested_sparsity	achieved_sparsity	output	pval	fval
498	0.3	0.30314	./data/simulated_new/sparsity_0.3/498.tsv	9.99000999000999e-4	3.3297270345939487
498	0.4	0.40249	./data/simulated_new/sparsity_0.4/498.tsv	9.99000999000999e-4	2.4673552373524323
498	0.5	0.502245	./data/simulated_new/sparsity_0.5/498.tsv	9.99000999000999e-4	1.9392636728969563
498	0.6	0.601665	./data/simulated_new/sparsity_0.6/498.tsv	9.99000999000999e-4	1.5258036162087611
498	0.7	0.70131	./data/simulated_new/sparsity_0.7/498.tsv	9.99000999000999e-4	1.4096390354280488
499	0	0.004735	./data/simulated_new/sparsity_0/499.tsv	9.99000999000999e-4	390.957082901458
499	0.1	0.104265	./data/simulated_new/sparsity_0.1/499.tsv	9.99000999000999e-4	14.391079385309054
499	0.2	0.203725	./data/simulated_new/sparsity_0.2/499.tsv	9.99000999000999e-4	6.008610399490282
499	0.3	0.30327	./data/simulated_new/sparsity_0.3/499.tsv	9.99000999000999e-4	3.5118880196127806
499	0.4	0.402815	./data/simulated_new/sparsity_0.4/499.tsv	9.99000999000999e-4	2.523384481013551
499	0.5	0.502325	./data/simulated_new/sparsity_0.5/499.tsv	9.99000999000999e-4	2.1209040440312372
499	0.6	0.60194	./data/simulated_new/sparsity_0.6/499.tsv	9.99000999000999e-4	1.764450851813328
499	0.7	0.701375	./data/simulated_new/sparsity_0.7/499.tsv	9.99000999000999e-4	1.5543975752529957
500	0	0.00408	./data/simulated_new/sparsity_0/500.tsv	9.99000999000999e-4	384.1577040028628
500	0.1	0.10372	./data/simulated_new/sparsity_0.1/500.tsv	9.99000999000999e-4	14.120466590445428
500	0.2	0.203275	./data/simulated_new/sparsity_0.2/500.tsv	9.99000999000999e-4	5.33731494487744
500	0.3	0.30301	./data/simulated_new/sparsity_0.3/500.tsv	9.99000999000999e-4	3.737111614490391
500	0.4	0.40239	./data/simulated_new/sparsity_0.4/500.tsv	9.99000999000999e-4	2.308963413930395
500	0.5	0.50211	./data/simulated_new/sparsity_0.5/500.tsv	9.99000999000999e-4	1.9359890629112562
500	0.6	0.6016	./data/simulated_new/sparsity_0.6/500.tsv	9.99000999000999e-4	1.653657094258374
500	0.7	0.70126	./data/simulated_new/sparsity_0.7/500.tsv	9.99000999000999e-4	1.5372026850631355
501	0	0.004235	./data/simulated_new/sparsity_0/501.tsv	9.99000999000999e-4	394.6954237109377
501	0.1	0.103885	./data/simulated_new/sparsity_0.1/501.tsv	9.99000999000999e-4	15.645036099075604
501	0.2	0.203365	./data/simulated_new/sparsity_0.2/501.tsv	9.99000999000999e-4	6.416189814668252
501	0.3	0.30302	./data/simulated_new/sparsity_0.3/501.tsv	9.99000999000999e-4	4.06154731020736
501	0.4	0.402425	./data/simulated_new/sparsity_0.4/501.tsv	9.99000999000999e-4	2.664099483348723
501	0.5	0.50216	./data/simulated_new/sparsity_0.5/501.tsv	9.99000999000999e-4	2.13403846532645
501	0.6	0.601725	./data/simulated_new/sparsity_0.6/501.tsv	9.99000999000999e-4	1.741655258980057
501	0.7	0.701265	./data/simulated_new/sparsity_0.7/501.tsv	9.99000999000999e-4	1.4780102913815663
502	0	0.00437	./data/simulated_new/sparsity_0/502.tsv	9.99000999000999e-4	393.2391555357426
502	0.1	0.10393	./data/simulated_new/sparsity_0.1/502.tsv	9.99000999000999e-4	13.53980258181888
502	0.2	0.20348	./data/simulated_new/sparsity_0.2/502.tsv	9.99000999000999e-4	5.698297771247759
502	0.3	0.303055	./data/simulated_new/sparsity_0.3/502.tsv	9.99000999000999e-4	3.686972074334555
502	0.4	0.40272	./data/simulated_new/sparsity_0.4/502.tsv	9.99000999000999e-4	2.6125278720817127
502	0.5	0.50217	./data/simulated_new/sparsity_0.5/502.tsv	9.99000999000999e-4	2.1161699899621835
502	0.6	0.601775	./data/simulated_new/sparsity_0.6/502.tsv	9.99000999000999e-4	1.5092407530131646
502	0.7	0.701335	./data/simulated_new/sparsity_0.7/502.tsv	9.99000999000999e-4	1.3731311601397604
503	0	0.00478	./data/simulated_new/sparsity_0/503.tsv	9.99000999000999e-4	373.835013830574
503	0.1	0.104315	./data/simulated_new/sparsity_0.1/503.tsv	9.99000999000999e-4	16.425983182837893
503	0.2	0.20386	./data/simulated_new/sparsity_0.2/503.tsv	9.99000999000999e-4	6.836079023426073
503	0.3	0.30334	./data/simulated_new/sparsity_0.3/503.tsv	9.99000999000999e-4	4.272356450257054
503	0.4	0.402945	./data/simulated_new/sparsity_0.4/503.tsv	9.99000999000999e-4	2.7725193138754336
503	0.5	0.50247	./data/simulated_new/sparsity_0.5/503.tsv	9.99000999000999e-4	2.3246655086825476
503	0.6	0.60198	./data/simulated_new/sparsity_0.6/503.tsv	9.99000999000999e-4	1.8000770125154113
503	0.7	0.701475	./data/simulated_new/sparsity_0.7/503.tsv	9.99000999000999e-4	1.4250271194620803
504	0	0.005245	./data/simulated_new/sparsity_0/504.tsv	9.99000999000999e-4	370.4709396862153
504	0.1	0.104745	./data/simulated_new/sparsity_0.1/504.tsv	9.99000999000999e-4	20.362429448086502
504	0.2	0.20407	./data/simulated_new/sparsity_0.2/504.tsv	9.99000999000999e-4	8.262302443952192
504	0.3	0.30362	./data/simulated_new/sparsity_0.3/504.tsv	9.99000999000999e-4	4.675745121587159
504	0.4	0.403375	./data/simulated_new/sparsity_0.4/504.tsv	9.99000999000999e-4	3.123172773298051
504	0.5	0.502655	./data/simulated_new/sparsity_0.5/504.tsv	9.99000999000999e-4	2.4813859683106534
504	0.6	0.602135	./data/simulated_new/sparsity_0.6/504.tsv	9.99000999000999e-4	1.8202976264189212
504	0.7	0.70155	./data/simulated_new/sparsity_0.7/504.tsv	9.99000999000999e-4	1.6587393615442563
505	0	0.004685	./data/simulated_new/sparsity_0/505.tsv	9.99000999000999e-4	376.00796739801774
505	0.1	0.104265	./data/simulated_new/sparsity_0.1/505.tsv	9.99000999000999e-4	16.770722188987342
505	0.2	0.203775	./data/simulated_new/sparsity_0.2/505.tsv	9.99000999000999e-4	6.75156041033872
505	0.3	0.30329	./data/simulated_new/sparsity_0.3/505.tsv	9.99000999000999e-4	4.061438334568302
505	0.4	0.40289	./data/simulated_new/sparsity_0.4/505.tsv	9.99000999000999e-4	3.153441758451638
505	0.5	0.50233	./data/simulated_new/sparsity_0.5/505.tsv	9.99000999000999e-4	2.337630104868778
505	0.6	0.60204	./data/simulated_new/sparsity_0.6/505.tsv	9.99000999000999e-4	1.7650617198786114
505	0.7	0.701375	./data/simulated_new/sparsity_0.7/505.tsv	9.99000999000999e-4	1.673604303843092
506	0	0.004415	./data/simulated_new/sparsity_0/506.tsv	9.99000999000999e-4	402.0901150708187
506	0.1	0.104	./data/simulated_new/sparsity_0.1/506.tsv	9.99000999000999e-4	14.052216773854191
506	0.2	0.203595	./data/simulated_new/sparsity_0.2/506.tsv	9.99000999000999e-4	5.774088726577638
506	0.3	0.30301	./data/simulated_new/sparsity_0.3/506.tsv	9.99000999000999e-4	3.5770380691295567
506	0.4	0.402695	./data/simulated_new/sparsity_0.4/506.tsv	9.99000999000999e-4	2.303910750211207
506	0.5	0.502105	./data/simulated_new/sparsity_0.5/506.tsv	9.99000999000999e-4	1.9635961341394437
506	0.6	0.601735	./data/simulated_new/sparsity_0.6/506.tsv	9.99000999000999e-4	1.6075867292923638
506	0.7	0.701265	./data/simulated_new/sparsity_0.7/506.tsv	9.99000999000999e-4	1.4447806511013264
507	0	0.00375	./data/simulated_new/sparsity_0/507.tsv	9.99000999000999e-4	400.2024111278524
507	0.1	0.10339	./data/simulated_new/sparsity_0.1/507.tsv	9.99000999000999e-4	12.074145065051745
507	0.2	0.20296	./data/simulated_new/sparsity_0.2/507.tsv	9.99000999000999e-4	5.230371141769238
507	0.3	0.302555	./data/simulated_new/sparsity_0.3/507.tsv	9.99000999000999e-4	3.19468183040797
507	0.4	0.402265	./data/simulated_new/sparsity_0.4/507.tsv	9.99000999000999e-4	2.3707307549581578
507	0.5	0.50188	./data/simulated_new/sparsity_0.5/507.tsv	9.99000999000999e-4	1.952759587116012
507	0.6	0.60151	./data/simulated_new/sparsity_0.6/507.tsv	9.99000999000999e-4	1.7063444072051477
507	0.7	0.701145	./data/simulated_new/sparsity_0.7/507.tsv	9.99000999000999e-4	1.403701788785841
508	0	0.00394	./data/simulated_new/sparsity_0/508.tsv	9.99000999000999e-4	373.46856120966027
508	0.1	0.103625	./data/simulated_new/sparsity_0.1/508.tsv	9.99000999000999e-4	14.079081866632801
508	0.2	0.20322	./data/simulated_new/sparsity_0.2/508.tsv	9.99000999000999e-4	5.498523675233521
508	0.3	0.30272	./data/simulated_new/sparsity_0.3/508.tsv	9.99000999000999e-4	3.509405364538742
508	0.4	0.402405	./data/simulated_new/sparsity_0.4/508.tsv	9.99000999000999e-4	2.690036068131699
508	0.5	0.5019	./data/simulated_new/sparsity_0.5/508.tsv	9.99000999000999e-4	2.0247722560925094
508	0.6	0.601565	./data/simulated_new/sparsity_0.6/508.tsv	9.99000999000999e-4	1.7280654897418308
508	0.7	0.701195	./data/simulated_new/sparsity_0.7/508.tsv	9.99000999000999e-4	1.5520001132107182
509	0	0.00514	./data/simulated_new/sparsity_0/509.tsv	9.99000999000999e-4	391.6596542112436
509	0.1	0.10461	./data/simulated_new/sparsity_0.1/509.tsv	9.99000999000999e-4	17.79644194486381
509	0.2	0.2041	./data/simulated_new/sparsity_0.2/509.tsv	9.99000999000999e-4	7.39127010236132
509	0.3	0.30344	./data/simulated_new/sparsity_0.3/509.tsv	9.99000999000999e-4	4.113984343633896
509	0.4	0.40303	./data/simulated_new/sparsity_0.4/509.tsv	9.99000999000999e-4	3.2003786493128943
509	0.5	0.50263	./data/simulated_new/sparsity_0.5/509.tsv	9.99000999000999e-4	2.2862192677463478
509	0.6	0.60212	./data/simulated_new/sparsity_0.6/509.tsv	9.99000999000999e-4	1.6913782597585307
509	0.7	0.701655	./data/simulated_new/sparsity_0.7/509.tsv	9.99000999000999e-4	1.7276075631754493
510	0	0.0051	./data/simulated_new/sparsity_0/510.tsv	9.99000999000999e-4	388.8134050261465
510	0.1	0.10448	./data/simulated_new/sparsity_0.1/510.tsv	9.99000999000999e-4	17.544880631160122
510	0.2	0.204145	./data/simulated_new/sparsity_0.2/510.tsv	9.99000999000999e-4	6.9189228492558685
510	0.3	0.3035	./data/simulated_new/sparsity_0.3/510.tsv	9.99000999000999e-4	4.197766094081537
510	0.4	0.4031	./data/simulated_new/sparsity_0.4/510.tsv	9.99000999000999e-4	2.8073428516393917
510	0.5	0.502585	./data/simulated_new/sparsity_0.5/510.tsv	9.99000999000999e-4	2.4359584530525176
510	0.6	0.6019	./data/simulated_new/sparsity_0.6/510.tsv	9.99000999000999e-4	1.9097507372211537
510	0.7	0.70133	./data/simulated_new/sparsity_0.7/510.tsv	9.99000999000999e-4	1.617818377261241
511	0	0.004825	./data/simulated_new/sparsity_0/511.tsv	9.99000999000999e-4	394.9925913166359
511	0.1	0.104375	./data/simulated_new/sparsity_0.1/511.tsv	9.99000999000999e-4	15.49124218680683
511	0.2	0.2039	./data/simulated_new/sparsity_0.2/511.tsv	9.99000999000999e-4	5.935463093139955
511	0.3	0.303375	./data/simulated_new/sparsity_0.3/511.tsv	9.99000999000999e-4	3.8837338292350743
511	0.4	0.402935	./data/simulated_new/sparsity_0.4/511.tsv	9.99000999000999e-4	2.4280965463351367
511	0.5	0.502505	./data/simulated_new/sparsity_0.5/511.tsv	9.99000999000999e-4	1.9999241791637905
511	0.6	0.601885	./data/simulated_new/sparsity_0.6/511.tsv	9.99000999000999e-4	1.8418686005302705
511	0.7	0.70142	./data/simulated_new/sparsity_0.7/511.tsv	9.99000999000999e-4	1.5714801268835379
512	0	0.00472	./data/simulated_new/sparsity_0/512.tsv	9.99000999000999e-4	382.69655306940706
512	0.1	0.104265	./data/simulated_new/sparsity_0.1/512.tsv	9.99000999000999e-4	15.218041614356348
512	0.2	0.203755	./data/simulated_new/sparsity_0.2/512.tsv	9.99000999000999e-4	6.20208712965804
512	0.3	0.303305	./data/simulated_new/sparsity_0.3/512.tsv	9.99000999000999e-4	3.6325212682345214
512	0.4	0.402765	./data/simulated_new/sparsity_0.4/512.tsv	9.99000999000999e-4	2.6382543488996477
512	0.5	0.50256	./data/simulated_new/sparsity_0.5/512.tsv	9.99000999000999e-4	2.2006641029520124
512	0.6	0.601915	./data/simulated_new/sparsity_0.6/512.tsv	9.99000999000999e-4	1.8257817427841094
512	0.7	0.701395	./data/simulated_new/sparsity_0.7/512.tsv	9.99000999000999e-4	1.424323461557302
513	0	0.004825	./data/simulated_new/sparsity_0/513.tsv	9.99000999000999e-4	379.89618752374105
513	0.1	0.10434	./data/simulated_new/sparsity_0.1/513.tsv	9.99000999000999e-4	15.523427766699058
513	0.2	0.203855	./data/simulated_new/sparsity_0.2/513.tsv	9.99000999000999e-4	6.3955410532673
513	0.3	0.303315	./data/simulated_new/sparsity_0.3/513.tsv	9.99000999000999e-4	3.792118288919169
513	0.4	0.402955	./data/simulated_new/sparsity_0.4/513.tsv	9.99000999000999e-4	2.5058204781016036
513	0.5	0.50237	./data/simulated_new/sparsity_0.5/513.tsv	9.99000999000999e-4	2.02466180577939
513	0.6	0.60198	./data/simulated_new/sparsity_0.6/513.tsv	9.99000999000999e-4	1.595647512643551
513	0.7	0.701465	./data/simulated_new/sparsity_0.7/513.tsv	9.99000999000999e-4	1.692378474338455
514	0	0.005215	./data/simulated_new/sparsity_0/514.tsv	9.99000999000999e-4	386.4423344041405
514	0.1	0.104645	./data/simulated_new/sparsity_0.1/514.tsv	9.99000999000999e-4	16.356130412055492
514	0.2	0.204265	./data/simulated_new/sparsity_0.2/514.tsv	9.99000999000999e-4	6.7855053139916315
514	0.3	0.30357	./data/simulated_new/sparsity_0.3/514.tsv	9.99000999000999e-4	3.9543777563052127
514	0.4	0.403085	./data/simulated_new/sparsity_0.4/514.tsv	9.99000999000999e-4	2.912399786404563
514	0.5	0.502525	./data/simulated_new/sparsity_0.5/514.tsv	9.99000999000999e-4	2.089485714475953
514	0.6	0.602125	./data/simulated_new/sparsity_0.6/514.tsv	9.99000999000999e-4	1.7411719257511469
514	0.7	0.70172	./data/simulated_new/sparsity_0.7/514.tsv	9.99000999000999e-4	1.4205970124377398
515	0	0.004945	./data/simulated_new/sparsity_0/515.tsv	9.99000999000999e-4	392.06998798000103
515	0.1	0.104425	./data/simulated_new/sparsity_0.1/515.tsv	9.99000999000999e-4	16.617764100263894
515	0.2	0.20388	./data/simulated_new/sparsity_0.2/515.tsv	9.99000999000999e-4	6.955975621654055
515	0.3	0.303445	./data/simulated_new/sparsity_0.3/515.tsv	9.99000999000999e-4	4.009641343305618
515	0.4	0.402895	./data/simulated_new/sparsity_0.4/515.tsv	9.99000999000999e-4	2.73828059526864
515	0.5	0.50252	./data/simulated_new/sparsity_0.5/515.tsv	9.99000999000999e-4	2.250095455540085
515	0.6	0.601875	./data/simulated_new/sparsity_0.6/515.tsv	9.99000999000999e-4	1.7211488712869079
515	0.7	0.701535	./data/simulated_new/sparsity_0.7/515.tsv	9.99000999000999e-4	1.7304185695798353
516	0	0.00436	./data/simulated_new/sparsity_0/516.tsv	9.99000999000999e-4	385.5318485123353
516	0.1	0.1039	./data/simulated_new/sparsity_0.1/516.tsv	9.99000999000999e-4	13.50618852155544
516	0.2	0.203575	./data/simulated_new/sparsity_0.2/516.tsv	9.99000999000999e-4	6.035127753152113
516	0.3	0.303005	./data/simulated_new/sparsity_0.3/516.tsv	9.99000999000999e-4	3.304494864193978
516	0.4	0.4025	./data/simulated_new/sparsity_0.4/516.tsv	9.99000999000999e-4	2.7796834384009386
516	0.5	0.502115	./data/simulated_new/sparsity_0.5/516.tsv	9.99000999000999e-4	1.9091102077205768
516	0.6	0.60178	./data/simulated_new/sparsity_0.6/516.tsv	9.99000999000999e-4	1.7448894993964443
516	0.7	0.701255	./data/simulated_new/sparsity_0.7/516.tsv	9.99000999000999e-4	1.6680657749128072
517	0	0.00423	./data/simulated_new/sparsity_0/517.tsv	9.99000999000999e-4	388.67224303072817
517	0.1	0.103745	./data/simulated_new/sparsity_0.1/517.tsv	9.99000999000999e-4	16.187119061572318
517	0.2	0.20332	./data/simulated_new/sparsity_0.2/517.tsv	9.99000999000999e-4	6.89913611031104
517	0.3	0.3029	./data/simulated_new/sparsity_0.3/517.tsv	9.99000999000999e-4	4.0283057342146416
517	0.4	0.402665	./data/simulated_new/sparsity_0.4/517.tsv	9.99000999000999e-4	3.006212599142006
517	0.5	0.502195	./data/simulated_new/sparsity_0.5/517.tsv	9.99000999000999e-4	2.15272889134553
517	0.6	0.601705	./data/simulated_new/sparsity_0.6/517.tsv	9.99000999000999e-4	1.9240272440713801
517	0.7	0.70118	./data/simulated_new/sparsity_0.7/517.tsv	9.99000999000999e-4	1.4818768416305215
518	0	0.00463	./data/simulated_new/sparsity_0/518.tsv	9.99000999000999e-4	399.22843931535544
518	0.1	0.10431	./data/simulated_new/sparsity_0.1/518.tsv	9.99000999000999e-4	13.814944800760566
518	0.2	0.20371	./data/simulated_new/sparsity_0.2/518.tsv	9.99000999000999e-4	5.326212753569819
518	0.3	0.30319	./data/simulated_new/sparsity_0.3/518.tsv	9.99000999000999e-4	3.340931153527275
518	0.4	0.402765	./data/simulated_new/sparsity_0.4/518.tsv	9.99000999000999e-4	2.616522919346134
518	0.5	0.502395	./data/simulated_new/sparsity_0.5/518.tsv	9.99000999000999e-4	2.040883584001441
518	0.6	0.60176	./data/simulated_new/sparsity_0.6/518.tsv	9.99000999000999e-4	1.6690463938503453
518	0.7	0.70136	./data/simulated_new/sparsity_0.7/518.tsv	9.99000999000999e-4	1.4693804026922492
519	0	0.004895	./data/simulated_new/sparsity_0/519.tsv	9.99000999000999e-4	396.6241104943774
519	0.1	0.104405	./data/simulated_new/sparsity_0.1/519.tsv	9.99000999000999e-4	16.462724581652395
519	0.2	0.2039	./data/simulated_new/sparsity_0.2/519.tsv	9.99000999000999e-4	6.727678149458699
519	0.3	0.30335	./data/simulated_new/sparsity_0.3/519.tsv	9.99000999000999e-4	4.062758659194104
519	0.4	0.40279	./data/simulated_new/sparsity_0.4/519.tsv	9.99000999000999e-4	2.7811090488311736
519	0.5	0.50239	./data/simulated_new/sparsity_0.5/519.tsv	9.99000999000999e-4	2.2991476864037876
519	0.6	0.602005	./data/simulated_new/sparsity_0.6/519.tsv	9.99000999000999e-4	1.763949524982927
519	0.7	0.70152	./data/simulated_new/sparsity_0.7/519.tsv	9.99000999000999e-4	1.3239636026150223
520	0	0.004165	./data/simulated_new/sparsity_0/520.tsv	9.99000999000999e-4	387.571773686701
520	0.1	0.103775	./data/simulated_new/sparsity_0.1/520.tsv	9.99000999000999e-4	14.440791369829636
520	0.2	0.20329	./data/simulated_new/sparsity_0.2/520.tsv	9.99000999000999e-4	6.092123724123476
520	0.3	0.302995	./data/simulated_new/sparsity_0.3/520.tsv	9.99000999000999e-4	3.8383799589673036
520	0.4	0.402415	./data/simulated_new/sparsity_0.4/520.tsv	9.99000999000999e-4	2.677885692671931
520	0.5	0.50213	./data/simulated_new/sparsity_0.5/520.tsv	9.99000999000999e-4	1.9990352581424413
520	0.6	0.60165	./data/simulated_new/sparsity_0.6/520.tsv	9.99000999000999e-4	2.0115105279298633
520	0.7	0.701245	./data/simulated_new/sparsity_0.7/520.tsv	9.99000999000999e-4	1.6287757663720042
521	0	0.004455	./data/simulated_new/sparsity_0/521.tsv	9.99000999000999e-4	380.75760973937645
521	0.1	0.104055	./data/simulated_new/sparsity_0.1/521.tsv	9.99000999000999e-4	14.633000258986206
521	0.2	0.203505	./data/simulated_new/sparsity_0.2/521.tsv	9.99000999000999e-4	5.927693135718597
521	0.3	0.303115	./data/simulated_new/sparsity_0.3/521.tsv	9.99000999000999e-4	3.829444201997173
521	0.4	0.40261	./data/simulated_new/sparsity_0.4/521.tsv	9.99000999000999e-4	2.4658870817588183
521	0.5	0.502155	./data/simulated_new/sparsity_0.5/521.tsv	9.99000999000999e-4	2.067696274375033
521	0.6	0.601835	./data/simulated_new/sparsity_0.6/521.tsv	9.99000999000999e-4	1.7013741629903627
521	0.7	0.701455	./data/simulated_new/sparsity_0.7/521.tsv	9.99000999000999e-4	1.4709643539584702
522	0	0.005045	./data/simulated_new/sparsity_0/522.tsv	9.99000999000999e-4	383.1570964498316
522	0.1	0.104445	./data/simulated_new/sparsity_0.1/522.tsv	9.99000999000999e-4	14.580612540481397
522	0.2	0.20399	./data/simulated_new/sparsity_0.2/522.tsv	9.99000999000999e-4	5.989007231364003
522	0.3	0.303455	./data/simulated_new/sparsity_0.3/522.tsv	9.99000999000999e-4	3.7423101454205536
522	0.4	0.403	./data/simulated_new/sparsity_0.4/522.tsv	9.99000999000999e-4	2.5657348438633876
522	0.5	0.5026	./data/simulated_new/sparsity_0.5/522.tsv	9.99000999000999e-4	2.0543229551921414
522	0.6	0.60207	./data/simulated_new/sparsity_0.6/522.tsv	9.99000999000999e-4	1.9242233920858864
522	0.7	0.701555	./data/simulated_new/sparsity_0.7/522.tsv	9.99000999000999e-4	1.5634147735106363
523	0	0.004835	./data/simulated_new/sparsity_0/523.tsv	9.99000999000999e-4	381.26603473170314
523	0.1	0.104405	./data/simulated_new/sparsity_0.1/523.tsv	9.99000999000999e-4	17.353829118779686
523	0.2	0.20384	./data/simulated_new/sparsity_0.2/523.tsv	9.99000999000999e-4	7.237542462333746
523	0.3	0.30332	./data/simulated_new/sparsity_0.3/523.tsv	9.99000999000999e-4	4.3051184970515894
523	0.4	0.40286	./data/simulated_new/sparsity_0.4/523.tsv	9.99000999000999e-4	2.807378132604926
523	0.5	0.502325	./data/simulated_new/sparsity_0.5/523.tsv	9.99000999000999e-4	2.203734383619404
523	0.6	0.601915	./data/simulated_new/sparsity_0.6/523.tsv	9.99000999000999e-4	1.7967977553461414
523	0.7	0.70156	./data/simulated_new/sparsity_0.7/523.tsv	9.99000999000999e-4	1.5388785773347509
524	0	0.005405	./data/simulated_new/sparsity_0/524.tsv	9.99000999000999e-4	385.96958119686735
524	0.1	0.104845	./data/simulated_new/sparsity_0.1/524.tsv	9.99000999000999e-4	17.986458051870315
524	0.2	0.204475	./data/simulated_new/sparsity_0.2/524.tsv	9.99000999000999e-4	7.643256961863587
524	0.3	0.303815	./data/simulated_new/sparsity_0.3/524.tsv	9.99000999000999e-4	4.230004200587018
524	0.4	0.40324	./data/simulated_new/sparsity_0.4/524.tsv	9.99000999000999e-4	2.8916755142585573
524	0.5	0.5027	./data/simulated_new/sparsity_0.5/524.tsv	9.99000999000999e-4	2.233759822308711
524	0.6	0.602185	./data/simulated_new/sparsity_0.6/524.tsv	9.99000999000999e-4	1.780114182306927
524	0.7	0.701705	./data/simulated_new/sparsity_0.7/524.tsv	9.99000999000999e-4	1.636479094635092
525	0	0.004135	./data/simulated_new/sparsity_0/525.tsv	9.99000999000999e-4	386.9381490305858
525	0.1	0.103685	./data/simulated_new/sparsity_0.1/525.tsv	9.99000999000999e-4	12.859366711221618
525	0.2	0.20343	./data/simulated_new/sparsity_0.2/525.tsv	9.99000999000999e-4	5.448268561707663
525	0.3	0.30292	./data/simulated_new/sparsity_0.3/525.tsv	9.99000999000999e-4	3.3557384435083772
525	0.4	0.40245	./data/simulated_new/sparsity_0.4/525.tsv	9.99000999000999e-4	2.4425065703436375
525	0.5	0.502025	./data/simulated_new/sparsity_0.5/525.tsv	9.99000999000999e-4	2.0088522518383023
525	0.6	0.601565	./data/simulated_new/sparsity_0.6/525.tsv	9.99000999000999e-4	1.5546660071523668
525	0.7	0.701195	./data/simulated_new/sparsity_0.7/525.tsv	0.004995004995004995	1.2305631497466265
526	0	0.00488	./data/simulated_new/sparsity_0/526.tsv	9.99000999000999e-4	385.972825907372
526	0.1	0.1043	./data/simulated_new/sparsity_0.1/526.tsv	9.99000999000999e-4	16.109777965784055
526	0.2	0.203875	./data/simulated_new/sparsity_0.2/526.tsv	9.99000999000999e-4	6.282030457984763
526	0.3	0.303445	./data/simulated_new/sparsity_0.3/526.tsv	9.99000999000999e-4	3.920337722177442
526	0.4	0.402935	./data/simulated_new/sparsity_0.4/526.tsv	9.99000999000999e-4	2.9856105558277553
526	0.5	0.50246	./data/simulated_new/sparsity_0.5/526.tsv	9.99000999000999e-4	2.1250827945367456
526	0.6	0.60201	./data/simulated_new/sparsity_0.6/526.tsv	9.99000999000999e-4	1.7622045437616598
526	0.7	0.701465	./data/simulated_new/sparsity_0.7/526.tsv	9.99000999000999e-4	1.582549811862945
527	0	0.004935	./data/simulated_new/sparsity_0/527.tsv	9.99000999000999e-4	379.01963298594626
527	0.1	0.104465	./data/simulated_new/sparsity_0.1/527.tsv	9.99000999000999e-4	17.578286926111993
527	0.2	0.20388	./data/simulated_new/sparsity_0.2/527.tsv	9.99000999000999e-4	7.027987567853043
527	0.3	0.303475	./data/simulated_new/sparsity_0.3/527.tsv	9.99000999000999e-4	4.153437563278203
527	0.4	0.403005	./data/simulated_new/sparsity_0.4/527.tsv	9.99000999000999e-4	2.8309764524437826
527	0.5	0.502435	./data/simulated_new/sparsity_0.5/527.tsv	9.99000999000999e-4	2.379245322756668
527	0.6	0.60197	./data/simulated_new/sparsity_0.6/527.tsv	9.99000999000999e-4	1.800609935738215
527	0.7	0.701555	./data/simulated_new/sparsity_0.7/527.tsv	9.99000999000999e-4	1.3559174204822202
528	0	0.00503	./data/simulated_new/sparsity_0/528.tsv	9.99000999000999e-4	386.32780919099434
528	0.1	0.104575	./data/simulated_new/sparsity_0.1/528.tsv	9.99000999000999e-4	16.356221921239474
528	0.2	0.20405	./data/simulated_new/sparsity_0.2/528.tsv	9.99000999000999e-4	6.473602569380394
528	0.3	0.303515	./data/simulated_new/sparsity_0.3/528.tsv	9.99000999000999e-4	3.6949940407899655
528	0.4	0.402975	./data/simulated_new/sparsity_0.4/528.tsv	9.99000999000999e-4	2.9140461724493667
528	0.5	0.502565	./data/simulated_new/sparsity_0.5/528.tsv	9.99000999000999e-4	2.2133656533433417
528	0.6	0.602025	./data/simulated_new/sparsity_0.6/528.tsv	9.99000999000999e-4	1.7950669566250514
528	0.7	0.70137	./data/simulated_new/sparsity_0.7/528.tsv	9.99000999000999e-4	1.5998749099891374
529	0	0.0046	./data/simulated_new/sparsity_0/529.tsv	9.99000999000999e-4	389.71641186971215
529	0.1	0.10413	./data/simulated_new/sparsity_0.1/529.tsv	9.99000999000999e-4	12.760348810947482
529	0.2	0.203755	./data/simulated_new/sparsity_0.2/529.tsv	9.99000999000999e-4	5.2164798501881124
529	0.3	0.303125	./data/simulated_new/sparsity_0.3/529.tsv	9.99000999000999e-4	3.42152689087627
529	0.4	0.402885	./data/simulated_new/sparsity_0.4/529.tsv	9.99000999000999e-4	2.339032771328454
529	0.5	0.5023	./data/simulated_new/sparsity_0.5/529.tsv	9.99000999000999e-4	1.9848351721729185
529	0.6	0.601965	./data/simulated_new/sparsity_0.6/529.tsv	9.99000999000999e-4	1.791661898883803
529	0.7	0.70144	./data/simulated_new/sparsity_0.7/529.tsv	9.99000999000999e-4	1.2738792907973524
530	0	0.00421	./data/simulated_new/sparsity_0/530.tsv	9.99000999000999e-4	399.68405299868465
530	0.1	0.10378	./data/simulated_new/sparsity_0.1/530.tsv	9.99000999000999e-4	12.847458851170654
530	0.2	0.20349	./data/simulated_new/sparsity_0.2/530.tsv	9.99000999000999e-4	5.469118801068328
530	0.3	0.30297	./data/simulated_new/sparsity_0.3/530.tsv	9.99000999000999e-4	3.3111500221505037
530	0.4	0.402505	./data/simulated_new/sparsity_0.4/530.tsv	9.99000999000999e-4	2.492708941137495
530	0.5	0.502055	./data/simulated_new/sparsity_0.5/530.tsv	9.99000999000999e-4	1.9793952832012784
