i	requested_sparsity	achieved_sparsity	output	pval	fval
94	0	0.00489	./data/simulated_new/sparsity_0/94.tsv	9.99000999000999e-4	5.2877871730733235
94	0.1	0.104475	./data/simulated_new/sparsity_0.1/94.tsv	9.99000999000999e-4	4.509725928140207
94	0.2	0.20399	./data/simulated_new/sparsity_0.2/94.tsv	9.99000999000999e-4	3.677614999151209
94	0.3	0.303455	./data/simulated_new/sparsity_0.3/94.tsv	9.99000999000999e-4	2.9294059160355843
94	0.4	0.40286	./data/simulated_new/sparsity_0.4/94.tsv	9.99000999000999e-4	2.4554767629935563
94	0.5	0.502415	./data/simulated_new/sparsity_0.5/94.tsv	9.99000999000999e-4	2.003785340075378
94	0.6	0.60201	./data/simulated_new/sparsity_0.6/94.tsv	9.99000999000999e-4	1.7047305743504382
94	0.7	0.70139	./data/simulated_new/sparsity_0.7/94.tsv	9.99000999000999e-4	1.4719544637556663
95	0	0.004845	./data/simulated_new/sparsity_0/95.tsv	9.99000999000999e-4	5.256757600514792
95	0.1	0.104385	./data/simulated_new/sparsity_0.1/95.tsv	9.99000999000999e-4	4.5238555826811755
95	0.2	0.203935	./data/simulated_new/sparsity_0.2/95.tsv	9.99000999000999e-4	3.6134062613206717
95	0.3	0.303415	./data/simulated_new/sparsity_0.3/95.tsv	9.99000999000999e-4	2.9214685853561813
95	0.4	0.403025	./data/simulated_new/sparsity_0.4/95.tsv	9.99000999000999e-4	2.3983486006895105
95	0.5	0.50234	./data/simulated_new/sparsity_0.5/95.tsv	9.99000999000999e-4	2.008942087678104
95	0.6	0.60194	./data/simulated_new/sparsity_0.6/95.tsv	9.99000999000999e-4	1.7859239038507928
95	0.7	0.70135	./data/simulated_new/sparsity_0.7/95.tsv	9.99000999000999e-4	1.448426113510195
96	0	0.004495	./data/simulated_new/sparsity_0/96.tsv	9.99000999000999e-4	5.299689289355224
96	0.1	0.10403	./data/simulated_new/sparsity_0.1/96.tsv	9.99000999000999e-4	4.5777842216445475
96	0.2	0.20355	./data/simulated_new/sparsity_0.2/96.tsv	9.99000999000999e-4	3.607180527117405
96	0.3	0.30325	./data/simulated_new/sparsity_0.3/96.tsv	9.99000999000999e-4	2.8665272060393843
96	0.4	0.402905	./data/simulated_new/sparsity_0.4/96.tsv	9.99000999000999e-4	2.3995345738951115
96	0.5	0.502265	./data/simulated_new/sparsity_0.5/96.tsv	9.99000999000999e-4	2.0298197423547992
96	0.6	0.60175	./data/simulated_new/sparsity_0.6/96.tsv	9.99000999000999e-4	1.6803226932393656
96	0.7	0.701365	./data/simulated_new/sparsity_0.7/96.tsv	9.99000999000999e-4	1.4353240955301674
97	0	0.00448	./data/simulated_new/sparsity_0/97.tsv	9.99000999000999e-4	5.298984836151209
97	0.1	0.10405	./data/simulated_new/sparsity_0.1/97.tsv	9.99000999000999e-4	4.575053086758616
97	0.2	0.203575	./data/simulated_new/sparsity_0.2/97.tsv	9.99000999000999e-4	3.6151725034381035
97	0.3	0.30309	./data/simulated_new/sparsity_0.3/97.tsv	9.99000999000999e-4	2.9012195358245587
97	0.4	0.402625	./data/simulated_new/sparsity_0.4/97.tsv	9.99000999000999e-4	2.4320237368161965
97	0.5	0.50216	./data/simulated_new/sparsity_0.5/97.tsv	9.99000999000999e-4	2.026511483762452
97	0.6	0.601795	./data/simulated_new/sparsity_0.6/97.tsv	9.99000999000999e-4	1.7091731201065923
97	0.7	0.70134	./data/simulated_new/sparsity_0.7/97.tsv	9.99000999000999e-4	1.4554382682020284
98	0	0.00474	./data/simulated_new/sparsity_0/98.tsv	9.99000999000999e-4	5.271094173105625
98	0.1	0.104265	./data/simulated_new/sparsity_0.1/98.tsv	9.99000999000999e-4	4.652402784903945
98	0.2	0.203785	./data/simulated_new/sparsity_0.2/98.tsv	9.99000999000999e-4	3.580099662696751
98	0.3	0.303285	./data/simulated_new/sparsity_0.3/98.tsv	9.99000999000999e-4	2.957902226220338
98	0.4	0.40292	./data/simulated_new/sparsity_0.4/98.tsv	9.99000999000999e-4	2.4059422012352134
98	0.5	0.50237	./data/simulated_new/sparsity_0.5/98.tsv	9.99000999000999e-4	2.016367471430064
98	0.6	0.601865	./data/simulated_new/sparsity_0.6/98.tsv	9.99000999000999e-4	1.7135378290201078
98	0.7	0.701345	./data/simulated_new/sparsity_0.7/98.tsv	9.99000999000999e-4	1.458075340431119
99	0	0.00451	./data/simulated_new/sparsity_0/99.tsv	9.99000999000999e-4	5.274208283402654
99	0.1	0.104045	./data/simulated_new/sparsity_0.1/99.tsv	9.99000999000999e-4	4.580972593352537
99	0.2	0.20358	./data/simulated_new/sparsity_0.2/99.tsv	9.99000999000999e-4	3.5828701922285644
99	0.3	0.30313	./data/simulated_new/sparsity_0.3/99.tsv	9.99000999000999e-4	2.8604860061356487
99	0.4	0.40261	./data/simulated_new/sparsity_0.4/99.tsv	9.99000999000999e-4	2.3871604382876015
99	0.5	0.502075	./data/simulated_new/sparsity_0.5/99.tsv	9.99000999000999e-4	2.0139084035543884
99	0.6	0.60167	./data/simulated_new/sparsity_0.6/99.tsv	9.99000999000999e-4	1.689627309895661
99	0.7	0.701415	./data/simulated_new/sparsity_0.7/99.tsv	9.99000999000999e-4	1.5102234208328322
100	0	0.00444	./data/simulated_new/sparsity_0/100.tsv	9.99000999000999e-4	5.335343353432504
100	0.1	0.104035	./data/simulated_new/sparsity_0.1/100.tsv	9.99000999000999e-4	4.7210576746573265
100	0.2	0.20354	./data/simulated_new/sparsity_0.2/100.tsv	9.99000999000999e-4	3.6167547892379304
100	0.3	0.303065	./data/simulated_new/sparsity_0.3/100.tsv	9.99000999000999e-4	2.9915956536682717
100	0.4	0.40268	./data/simulated_new/sparsity_0.4/100.tsv	9.99000999000999e-4	2.4050596685700136
100	0.5	0.502335	./data/simulated_new/sparsity_0.5/100.tsv	9.99000999000999e-4	2.0266099124082193
100	0.6	0.601775	./data/simulated_new/sparsity_0.6/100.tsv	9.99000999000999e-4	1.7005045445499125
100	0.7	0.701415	./data/simulated_new/sparsity_0.7/100.tsv	9.99000999000999e-4	1.4824845436612433
101	0	0.00473	./data/simulated_new/sparsity_0/101.tsv	9.99000999000999e-4	5.266240525433411
101	0.1	0.104295	./data/simulated_new/sparsity_0.1/101.tsv	9.99000999000999e-4	4.563590674191641
101	0.2	0.20375	./data/simulated_new/sparsity_0.2/101.tsv	9.99000999000999e-4	3.58943960795115
101	0.3	0.3033	./data/simulated_new/sparsity_0.3/101.tsv	9.99000999000999e-4	2.945968615003135
101	0.4	0.402925	./data/simulated_new/sparsity_0.4/101.tsv	9.99000999000999e-4	2.3906843564352083
101	0.5	0.502335	./data/simulated_new/sparsity_0.5/101.tsv	9.99000999000999e-4	2.0613706968135728
101	0.6	0.601775	./data/simulated_new/sparsity_0.6/101.tsv	9.99000999000999e-4	1.7610068182936902
101	0.7	0.70143	./data/simulated_new/sparsity_0.7/101.tsv	9.99000999000999e-4	1.5327349017951173
102	0	0.003925	./data/simulated_new/sparsity_0/102.tsv	9.99000999000999e-4	5.412724868023917
102	0.1	0.103485	./data/simulated_new/sparsity_0.1/102.tsv	9.99000999000999e-4	4.657363291244127
102	0.2	0.203125	./data/simulated_new/sparsity_0.2/102.tsv	9.99000999000999e-4	3.6657515738842177
102	0.3	0.302655	./data/simulated_new/sparsity_0.3/102.tsv	9.99000999000999e-4	2.9287832689870235
102	0.4	0.40228	./data/simulated_new/sparsity_0.4/102.tsv	9.99000999000999e-4	2.3894002073991865
102	0.5	0.502095	./data/simulated_new/sparsity_0.5/102.tsv	9.99000999000999e-4	1.9818454550426186
102	0.6	0.60159	./data/simulated_new/sparsity_0.6/102.tsv	9.99000999000999e-4	1.7297097438548408
102	0.7	0.70121	./data/simulated_new/sparsity_0.7/102.tsv	9.99000999000999e-4	1.4525646635375078
103	0	0.004935	./data/simulated_new/sparsity_0/103.tsv	9.99000999000999e-4	5.19900968023167
103	0.1	0.104405	./data/simulated_new/sparsity_0.1/103.tsv	9.99000999000999e-4	4.502996161894069
103	0.2	0.20399	./data/simulated_new/sparsity_0.2/103.tsv	9.99000999000999e-4	3.686350956968127
103	0.3	0.30338	./data/simulated_new/sparsity_0.3/103.tsv	9.99000999000999e-4	2.8949815188199963
103	0.4	0.40299	./data/simulated_new/sparsity_0.4/103.tsv	9.99000999000999e-4	2.401079161107821
103	0.5	0.502575	./data/simulated_new/sparsity_0.5/103.tsv	9.99000999000999e-4	2.059665348226366
103	0.6	0.60201	./data/simulated_new/sparsity_0.6/103.tsv	9.99000999000999e-4	1.714351043018893
103	0.7	0.70155	./data/simulated_new/sparsity_0.7/103.tsv	9.99000999000999e-4	1.4441378906911015
104	0	0.005035	./data/simulated_new/sparsity_0/104.tsv	9.99000999000999e-4	5.174274940449171
104	0.1	0.104595	./data/simulated_new/sparsity_0.1/104.tsv	9.99000999000999e-4	4.568265991249491
104	0.2	0.203985	./data/simulated_new/sparsity_0.2/104.tsv	9.99000999000999e-4	3.5825357346672426
104	0.3	0.303615	./data/simulated_new/sparsity_0.3/104.tsv	9.99000999000999e-4	2.871224754227269
104	0.4	0.40289	./data/simulated_new/sparsity_0.4/104.tsv	9.99000999000999e-4	2.4159095794933507
104	0.5	0.50236	./data/simulated_new/sparsity_0.5/104.tsv	9.99000999000999e-4	1.969105878597628
104	0.6	0.601985	./data/simulated_new/sparsity_0.6/104.tsv	9.99000999000999e-4	1.717450208781758
104	0.7	0.70152	./data/simulated_new/sparsity_0.7/104.tsv	9.99000999000999e-4	1.4735652572806994
105	0	0.00418	./data/simulated_new/sparsity_0/105.tsv	9.99000999000999e-4	5.288759973945515
105	0.1	0.103715	./data/simulated_new/sparsity_0.1/105.tsv	9.99000999000999e-4	4.587377600160686
105	0.2	0.20335	./data/simulated_new/sparsity_0.2/105.tsv	9.99000999000999e-4	3.594612189970369
105	0.3	0.302985	./data/simulated_new/sparsity_0.3/105.tsv	9.99000999000999e-4	2.9050803910610203
105	0.4	0.40242	./data/simulated_new/sparsity_0.4/105.tsv	9.99000999000999e-4	2.4014326551017224
105	0.5	0.50216	./data/simulated_new/sparsity_0.5/105.tsv	9.99000999000999e-4	1.9962529071378117
105	0.6	0.601695	./data/simulated_new/sparsity_0.6/105.tsv	9.99000999000999e-4	1.6930034435579306
105	0.7	0.701235	./data/simulated_new/sparsity_0.7/105.tsv	9.99000999000999e-4	1.4651063248898817
106	0	0.005685	./data/simulated_new/sparsity_0/106.tsv	9.99000999000999e-4	5.07204925984427
106	0.1	0.10508	./data/simulated_new/sparsity_0.1/106.tsv	9.99000999000999e-4	4.449258499568253
106	0.2	0.20452	./data/simulated_new/sparsity_0.2/106.tsv	9.99000999000999e-4	3.592161238724115
106	0.3	0.303985	./data/simulated_new/sparsity_0.3/106.tsv	9.99000999000999e-4	2.960577407622092
106	0.4	0.403525	./data/simulated_new/sparsity_0.4/106.tsv	9.99000999000999e-4	2.4079753699333235
106	0.5	0.50273	./data/simulated_new/sparsity_0.5/106.tsv	9.99000999000999e-4	1.9993536718019853
106	0.6	0.602455	./data/simulated_new/sparsity_0.6/106.tsv	9.99000999000999e-4	1.7652700696969765
106	0.7	0.701615	./data/simulated_new/sparsity_0.7/106.tsv	9.99000999000999e-4	1.5412289783508484
107	0	0.004715	./data/simulated_new/sparsity_0/107.tsv	9.99000999000999e-4	5.256848403666438
107	0.1	0.10429	./data/simulated_new/sparsity_0.1/107.tsv	9.99000999000999e-4	4.614474791118278
107	0.2	0.20379	./data/simulated_new/sparsity_0.2/107.tsv	9.99000999000999e-4	3.5983252473904845
107	0.3	0.30318	./data/simulated_new/sparsity_0.3/107.tsv	9.99000999000999e-4	2.9217974997415825
107	0.4	0.402805	./data/simulated_new/sparsity_0.4/107.tsv	9.99000999000999e-4	2.389351875017071
107	0.5	0.50233	./data/simulated_new/sparsity_0.5/107.tsv	9.99000999000999e-4	2.05021906199947
107	0.6	0.601965	./data/simulated_new/sparsity_0.6/107.tsv	9.99000999000999e-4	1.7473897764410902
107	0.7	0.701415	./data/simulated_new/sparsity_0.7/107.tsv	9.99000999000999e-4	1.5143728753385755
108	0	0.005225	./data/simulated_new/sparsity_0/108.tsv	9.99000999000999e-4	5.155093411232547
108	0.1	0.10464	./data/simulated_new/sparsity_0.1/108.tsv	9.99000999000999e-4	4.544565722805763
108	0.2	0.204185	./data/simulated_new/sparsity_0.2/108.tsv	9.99000999000999e-4	3.684533374430894
108	0.3	0.303675	./data/simulated_new/sparsity_0.3/108.tsv	9.99000999000999e-4	2.928255528985688
108	0.4	0.40309	./data/simulated_new/sparsity_0.4/108.tsv	9.99000999000999e-4	2.3713266759598235
108	0.5	0.5027	./data/simulated_new/sparsity_0.5/108.tsv	9.99000999000999e-4	2.016053542873333
108	0.6	0.602015	./data/simulated_new/sparsity_0.6/108.tsv	9.99000999000999e-4	1.7445107016380828
108	0.7	0.70161	./data/simulated_new/sparsity_0.7/108.tsv	9.99000999000999e-4	1.4855957793444852
109	0	0.00493	./data/simulated_new/sparsity_0/109.tsv	9.99000999000999e-4	5.255030329988283
109	0.1	0.104435	./data/simulated_new/sparsity_0.1/109.tsv	9.99000999000999e-4	4.6949893841013095
109	0.2	0.204015	./data/simulated_new/sparsity_0.2/109.tsv	9.99000999000999e-4	3.6323679091835674
109	0.3	0.303535	./data/simulated_new/sparsity_0.3/109.tsv	9.99000999000999e-4	2.9419779959098027
109	0.4	0.40301	./data/simulated_new/sparsity_0.4/109.tsv	9.99000999000999e-4	2.458509647656263
109	0.5	0.50231	./data/simulated_new/sparsity_0.5/109.tsv	9.99000999000999e-4	2.071486327508551
109	0.6	0.601965	./data/simulated_new/sparsity_0.6/109.tsv	9.99000999000999e-4	1.750997343011739
109	0.7	0.70155	./data/simulated_new/sparsity_0.7/109.tsv	9.99000999000999e-4	1.5430172830702722
110	0	0.00448	./data/simulated_new/sparsity_0/110.tsv	9.99000999000999e-4	5.257658243675169
110	0.1	0.10415	./data/simulated_new/sparsity_0.1/110.tsv	9.99000999000999e-4	4.689041104589555
110	0.2	0.20357	./data/simulated_new/sparsity_0.2/110.tsv	9.99000999000999e-4	3.5848873656068814
110	0.3	0.303135	./data/simulated_new/sparsity_0.3/110.tsv	9.99000999000999e-4	2.9212774177060616
110	0.4	0.40268	./data/simulated_new/sparsity_0.4/110.tsv	9.99000999000999e-4	2.4208588369909307
110	0.5	0.50235	./data/simulated_new/sparsity_0.5/110.tsv	9.99000999000999e-4	2.0417425435087253
110	0.6	0.60176	./data/simulated_new/sparsity_0.6/110.tsv	9.99000999000999e-4	1.7412532560038074
110	0.7	0.70124	./data/simulated_new/sparsity_0.7/110.tsv	9.99000999000999e-4	1.4627283529262844
111	0	0.004895	./data/simulated_new/sparsity_0/111.tsv	9.99000999000999e-4	5.1248823093626665
111	0.1	0.10438	./data/simulated_new/sparsity_0.1/111.tsv	9.99000999000999e-4	4.523923948842797
111	0.2	0.20397	./data/simulated_new/sparsity_0.2/111.tsv	9.99000999000999e-4	3.634174897160657
111	0.3	0.303585	./data/simulated_new/sparsity_0.3/111.tsv	9.99000999000999e-4	2.957122050595338
111	0.4	0.40283	./data/simulated_new/sparsity_0.4/111.tsv	9.99000999000999e-4	2.429120627437974
111	0.5	0.502575	./data/simulated_new/sparsity_0.5/111.tsv	9.99000999000999e-4	2.001494379322911
111	0.6	0.602015	./data/simulated_new/sparsity_0.6/111.tsv	9.99000999000999e-4	1.7103440535615453
111	0.7	0.70144	./data/simulated_new/sparsity_0.7/111.tsv	9.99000999000999e-4	1.5042957355450686
112	0	0.004435	./data/simulated_new/sparsity_0/112.tsv	9.99000999000999e-4	5.322149361757166
112	0.1	0.103995	./data/simulated_new/sparsity_0.1/112.tsv	9.99000999000999e-4	4.6030010863380015
112	0.2	0.203565	./data/simulated_new/sparsity_0.2/112.tsv	9.99000999000999e-4	3.620913467911225
112	0.3	0.303175	./data/simulated_new/sparsity_0.3/112.tsv	9.99000999000999e-4	2.896328037133309
112	0.4	0.402505	./data/simulated_new/sparsity_0.4/112.tsv	9.99000999000999e-4	2.4059794585305965
112	0.5	0.502255	./data/simulated_new/sparsity_0.5/112.tsv	9.99000999000999e-4	2.0422252006462784
112	0.6	0.601835	./data/simulated_new/sparsity_0.6/112.tsv	9.99000999000999e-4	1.7266615682829551
112	0.7	0.70143	./data/simulated_new/sparsity_0.7/112.tsv	9.99000999000999e-4	1.4714627186634939
113	0	0.004595	./data/simulated_new/sparsity_0/113.tsv	9.99000999000999e-4	5.3279798278225705
113	0.1	0.104135	./data/simulated_new/sparsity_0.1/113.tsv	9.99000999000999e-4	4.588458259298611
113	0.2	0.203645	./data/simulated_new/sparsity_0.2/113.tsv	9.99000999000999e-4	3.64848642579081
113	0.3	0.303185	./data/simulated_new/sparsity_0.3/113.tsv	9.99000999000999e-4	2.8759135757836716
113	0.4	0.40279	./data/simulated_new/sparsity_0.4/113.tsv	9.99000999000999e-4	2.4272125267364886
113	0.5	0.502295	./data/simulated_new/sparsity_0.5/113.tsv	9.99000999000999e-4	1.999761109157737
113	0.6	0.601865	./data/simulated_new/sparsity_0.6/113.tsv	9.99000999000999e-4	1.6862089084891023
113	0.7	0.70129	./data/simulated_new/sparsity_0.7/113.tsv	9.99000999000999e-4	1.5160618378991204
114	0	0.004445	./data/simulated_new/sparsity_0/114.tsv	9.99000999000999e-4	5.3192412031971905
114	0.1	0.10398	./data/simulated_new/sparsity_0.1/114.tsv	9.99000999000999e-4	4.564432251768981
114	0.2	0.20364	./data/simulated_new/sparsity_0.2/114.tsv	9.99000999000999e-4	3.6289971008118127
114	0.3	0.303185	./data/simulated_new/sparsity_0.3/114.tsv	9.99000999000999e-4	2.9136120736976663
114	0.4	0.402725	./data/simulated_new/sparsity_0.4/114.tsv	9.99000999000999e-4	2.4133892697044748
114	0.5	0.502155	./data/simulated_new/sparsity_0.5/114.tsv	9.99000999000999e-4	1.9783930606147144
114	0.6	0.60187	./data/simulated_new/sparsity_0.6/114.tsv	9.99000999000999e-4	1.6966693434657538
114	0.7	0.70125	./data/simulated_new/sparsity_0.7/114.tsv	9.99000999000999e-4	1.5000243542175031
115	0	0.004495	./data/simulated_new/sparsity_0/115.tsv	9.99000999000999e-4	5.227703159298063
115	0.1	0.104025	./data/simulated_new/sparsity_0.1/115.tsv	9.99000999000999e-4	4.49782850368205
115	0.2	0.20377	./data/simulated_new/sparsity_0.2/115.tsv	9.99000999000999e-4	3.591257513395973
115	0.3	0.303135	./data/simulated_new/sparsity_0.3/115.tsv	9.99000999000999e-4	2.8955040569265855
115	0.4	0.40271	./data/simulated_new/sparsity_0.4/115.tsv	9.99000999000999e-4	2.3604233482474406
115	0.5	0.50228	./data/simulated_new/sparsity_0.5/115.tsv	9.99000999000999e-4	2.021767710829635
115	0.6	0.601825	./data/simulated_new/sparsity_0.6/115.tsv	9.99000999000999e-4	1.735819470240664
115	0.7	0.701225	./data/simulated_new/sparsity_0.7/115.tsv	9.99000999000999e-4	1.4582702921201114
116	0	0.00493	./data/simulated_new/sparsity_0/116.tsv	9.99000999000999e-4	5.320916958218734
116	0.1	0.104395	./data/simulated_new/sparsity_0.1/116.tsv	9.99000999000999e-4	4.555525211373563
116	0.2	0.20398	./data/simulated_new/sparsity_0.2/116.tsv	9.99000999000999e-4	3.6912745475232285
116	0.3	0.303495	./data/simulated_new/sparsity_0.3/116.tsv	9.99000999000999e-4	2.9493998718830636
116	0.4	0.40304	./data/simulated_new/sparsity_0.4/116.tsv	9.99000999000999e-4	2.4738214855988
116	0.5	0.502425	./data/simulated_new/sparsity_0.5/116.tsv	9.99000999000999e-4	2.0247020405259875
116	0.6	0.602045	./data/simulated_new/sparsity_0.6/116.tsv	9.99000999000999e-4	1.7333320188351893
116	0.7	0.70156	./data/simulated_new/sparsity_0.7/116.tsv	9.99000999000999e-4	1.5183771037573897
117	0	0.00473	./data/simulated_new/sparsity_0/117.tsv	9.99000999000999e-4	5.297362183885862
117	0.1	0.10429	./data/simulated_new/sparsity_0.1/117.tsv	9.99000999000999e-4	4.590761013896461
117	0.2	0.20381	./data/simulated_new/sparsity_0.2/117.tsv	9.99000999000999e-4	3.6642408443055916
117	0.3	0.30321	./data/simulated_new/sparsity_0.3/117.tsv	9.99000999000999e-4	2.9671769077723575
117	0.4	0.402745	./data/simulated_new/sparsity_0.4/117.tsv	9.99000999000999e-4	2.4263035793335432
117	0.5	0.50239	./data/simulated_new/sparsity_0.5/117.tsv	9.99000999000999e-4	1.9957094153953825
117	0.6	0.601985	./data/simulated_new/sparsity_0.6/117.tsv	9.99000999000999e-4	1.6886851195559094
117	0.7	0.7014	./data/simulated_new/sparsity_0.7/117.tsv	9.99000999000999e-4	1.4730963816734945
118	0	0.00444	./data/simulated_new/sparsity_0/118.tsv	9.99000999000999e-4	5.230919027511101
118	0.1	0.10392	./data/simulated_new/sparsity_0.1/118.tsv	9.99000999000999e-4	4.470156260839897
118	0.2	0.20359	./data/simulated_new/sparsity_0.2/118.tsv	9.99000999000999e-4	3.6042514921839923
118	0.3	0.30301	./data/simulated_new/sparsity_0.3/118.tsv	9.99000999000999e-4	2.8762685595590067
118	0.4	0.402635	./data/simulated_new/sparsity_0.4/118.tsv	9.99000999000999e-4	2.3882083119252044
118	0.5	0.502205	./data/simulated_new/sparsity_0.5/118.tsv	9.99000999000999e-4	2.028505281249719
118	0.6	0.601605	./data/simulated_new/sparsity_0.6/118.tsv	9.99000999000999e-4	1.695072303902111
118	0.7	0.701315	./data/simulated_new/sparsity_0.7/118.tsv	9.99000999000999e-4	1.502475621424965
119	0	0.004955	./data/simulated_new/sparsity_0/119.tsv	9.99000999000999e-4	5.253478434651527
119	0.1	0.10445	./data/simulated_new/sparsity_0.1/119.tsv	9.99000999000999e-4	4.613618674234574
119	0.2	0.203935	./data/simulated_new/sparsity_0.2/119.tsv	9.99000999000999e-4	3.710773080415069
119	0.3	0.30355	./data/simulated_new/sparsity_0.3/119.tsv	9.99000999000999e-4	2.9776709277999087
119	0.4	0.40308	./data/simulated_new/sparsity_0.4/119.tsv	9.99000999000999e-4	2.4556196407290702
119	0.5	0.50237	./data/simulated_new/sparsity_0.5/119.tsv	9.99000999000999e-4	2.0578510723191754
119	0.6	0.60193	./data/simulated_new/sparsity_0.6/119.tsv	9.99000999000999e-4	1.737342378126636
119	0.7	0.70155	./data/simulated_new/sparsity_0.7/119.tsv	9.99000999000999e-4	1.4771188091508485
120	0	0.00481	./data/simulated_new/sparsity_0/120.tsv	9.99000999000999e-4	5.163303207557369
120	0.1	0.104335	./data/simulated_new/sparsity_0.1/120.tsv	9.99000999000999e-4	4.492489432247232
120	0.2	0.203845	./data/simulated_new/sparsity_0.2/120.tsv	9.99000999000999e-4	3.596642993828849
120	0.3	0.303355	./data/simulated_new/sparsity_0.3/120.tsv	9.99000999000999e-4	2.932158344698127
120	0.4	0.402905	./data/simulated_new/sparsity_0.4/120.tsv	9.99000999000999e-4	2.3747972127953356
120	0.5	0.502295	./data/simulated_new/sparsity_0.5/120.tsv	9.99000999000999e-4	2.0706912117637484
120	0.6	0.60195	./data/simulated_new/sparsity_0.6/120.tsv	9.99000999000999e-4	1.7138974478478335
120	0.7	0.70147	./data/simulated_new/sparsity_0.7/120.tsv	9.99000999000999e-4	1.4450015409323376
121	0	0.004055	./data/simulated_new/sparsity_0/121.tsv	9.99000999000999e-4	5.3406516354470615
121	0.1	0.10362	./data/simulated_new/sparsity_0.1/121.tsv	9.99000999000999e-4	4.523012529602335
121	0.2	0.20326	./data/simulated_new/sparsity_0.2/121.tsv	9.99000999000999e-4	3.6012070036760053
121	0.3	0.30297	./data/simulated_new/sparsity_0.3/121.tsv	9.99000999000999e-4	2.8922644037687673
121	0.4	0.40244	./data/simulated_new/sparsity_0.4/121.tsv	9.99000999000999e-4	2.370214460933926
121	0.5	0.50211	./data/simulated_new/sparsity_0.5/121.tsv	9.99000999000999e-4	1.9871287387659438
121	0.6	0.601595	./data/simulated_new/sparsity_0.6/121.tsv	9.99000999000999e-4	1.6854162416518825
121	0.7	0.701245	./data/simulated_new/sparsity_0.7/121.tsv	9.99000999000999e-4	1.4974556722466612
122	0	0.00499	./data/simulated_new/sparsity_0/122.tsv	9.99000999000999e-4	5.155428070532355
122	0.1	0.104555	./data/simulated_new/sparsity_0.1/122.tsv	9.99000999000999e-4	4.577446764342618
122	0.2	0.20398	./data/simulated_new/sparsity_0.2/122.tsv	9.99000999000999e-4	3.6201730764395217
122	0.3	0.303405	./data/simulated_new/sparsity_0.3/122.tsv	9.99000999000999e-4	2.9278211453142626
122	0.4	0.403075	./data/simulated_new/sparsity_0.4/122.tsv	9.99000999000999e-4	2.426934448730221
122	0.5	0.502665	./data/simulated_new/sparsity_0.5/122.tsv	9.99000999000999e-4	2.0122745521024434
122	0.6	0.601935	./data/simulated_new/sparsity_0.6/122.tsv	9.99000999000999e-4	1.7119315255098646
122	0.7	0.7015	./data/simulated_new/sparsity_0.7/122.tsv	9.99000999000999e-4	1.4650986665964918
123	0	0.00484	./data/simulated_new/sparsity_0/123.tsv	9.99000999000999e-4	5.198233468369286
123	0.1	0.10439	./data/simulated_new/sparsity_0.1/123.tsv	9.99000999000999e-4	4.583779982206187
123	0.2	0.20381	./data/simulated_new/sparsity_0.2/123.tsv	9.99000999000999e-4	3.5612006664465627
123	0.3	0.30346	./data/simulated_new/sparsity_0.3/123.tsv	9.99000999000999e-4	2.877851822373586
123	0.4	0.402915	./data/simulated_new/sparsity_0.4/123.tsv	9.99000999000999e-4	2.434893299390187
123	0.5	0.50227	./data/simulated_new/sparsity_0.5/123.tsv	9.99000999000999e-4	2.0029024572652796
123	0.6	0.601835	./data/simulated_new/sparsity_0.6/123.tsv	9.99000999000999e-4	1.7660055997909982
123	0.7	0.70132	./data/simulated_new/sparsity_0.7/123.tsv	9.99000999000999e-4	1.5246176311225492
124	0	0.004725	./data/simulated_new/sparsity_0/124.tsv	9.99000999000999e-4	5.201462738039891
124	0.1	0.104275	./data/simulated_new/sparsity_0.1/124.tsv	9.99000999000999e-4	4.492102111094269
124	0.2	0.20368	./data/simulated_new/sparsity_0.2/124.tsv	9.99000999000999e-4	3.562752579682512
124	0.3	0.30341	./data/simulated_new/sparsity_0.3/124.tsv	9.99000999000999e-4	2.8630860157882148
124	0.4	0.402795	./data/simulated_new/sparsity_0.4/124.tsv	9.99000999000999e-4	2.3995020157746887
124	0.5	0.502445	./data/simulated_new/sparsity_0.5/124.tsv	9.99000999000999e-4	1.9901562503535932
124	0.6	0.601925	./data/simulated_new/sparsity_0.6/124.tsv	9.99000999000999e-4	1.7585023390059307
124	0.7	0.701545	./data/simulated_new/sparsity_0.7/124.tsv	9.99000999000999e-4	1.473826994049272
125	0	0.004295	./data/simulated_new/sparsity_0/125.tsv	9.99000999000999e-4	5.28907309297297
125	0.1	0.103895	./data/simulated_new/sparsity_0.1/125.tsv	9.99000999000999e-4	4.62432464357343
125	0.2	0.203475	./data/simulated_new/sparsity_0.2/125.tsv	9.99000999000999e-4	3.6758339722953632
125	0.3	0.302965	./data/simulated_new/sparsity_0.3/125.tsv	9.99000999000999e-4	2.9052307071631835
125	0.4	0.40256	./data/simulated_new/sparsity_0.4/125.tsv	9.99000999000999e-4	2.3453493662167197
125	0.5	0.502015	./data/simulated_new/sparsity_0.5/125.tsv	9.99000999000999e-4	2.0128801451626352
125	0.6	0.60164	./data/simulated_new/sparsity_0.6/125.tsv	9.99000999000999e-4	1.7212479190796337
125	0.7	0.701245	./data/simulated_new/sparsity_0.7/125.tsv	9.99000999000999e-4	1.439192538893046
126	0	0.004665	./data/simulated_new/sparsity_0/126.tsv	9.99000999000999e-4	5.243701866020433
126	0.1	0.10414	./data/simulated_new/sparsity_0.1/126.tsv	9.99000999000999e-4	4.590010299399314
